id,title,vote_average,vote_count,status,release_date,revenue,runtime,adult,backdrop_path,budget,homepage,imdb_id,original_language,original_title,overview,popularity,poster_path,tagline,genres,production_companies,production_countries,spoken_languages,keywords,features
546,Transamerica,7.041,417,Released,2005-12-23,13350369,103,False,/A0vAcnqEMG3OjFKShNqru76IpGy.jpg,1000000,http://www.transamerica-movie.com/,tt0407265,en,Transamerica,Bree is about to get a sex reassignment surgery that will finally allow her to actually be what she’s already been in her mind for a long time: a transitioned woman. Yet before this happens she suddenly runs into her son who ends up coming for the trip across the United States.,12.865,/s1ctu6p0nYJ29OqOEIGrIMRYQIu.jpg,Life is a journey. Bring an open mind.,Drama,Belladonna Productions,United States of America,"Spanish, English","new york city, individual, sexual abuse, waitress, parent child relationship, therapist, missionary, runaway, drug addiction, hustler, cocaine, motel, new identity, porn actor, road trip, los angeles, california, porn industry, stolen cars, hitchhike, trans woman, transgender",Transamerica Bree is about to get a sex reassignment surgery that will finally allow her to actually be what she’s already been in her mind for a long time: a transitioned woman. Yet before this happens she suddenly runs into her son who ends up coming for the trip across the United States. Drama
520900,The Personal History of David Copperfield,6.487,416,Released,2019-11-07,11620337,119,False,/udMUwcH9UBxwjvpRD3f0ExEJq89.jpg,15600000,http://www.foxsearchlight.com/thepersonalhistoryofdavidcopperfield/,tt6439020,en,The Personal History of David Copperfield,"A fresh and distinctive take on Charles Dickens’ semi-autobiographical masterpiece, The Personal History of David Copperfield, set in the 1840s, chronicles the life of its iconic title character as he navigates a chaotic world to find his elusive place within it. From his unhappy childhood to the discovery of his gift as a storyteller and writer, David’s journey is by turns hilarious and tragic, but always full of life, colour and humanity.",8.994,/tmIUa34wtB28eMUtve6mYkYjPAu.jpg,From rags to riches... and back again.,Comedy,"FilmNation Entertainment, Film4 Productions, Wishmore","United Kingdom, United States of America",English,"london, england, based on novel or book, orphan, 19th century, dover","The Personal History of David Copperfield A fresh and distinctive take on Charles Dickens’ semi-autobiographical masterpiece, The Personal History of David Copperfield, set in the 1840s, chronicles the life of its iconic title character as he navigates a chaotic world to find his elusive place within it. From his unhappy childhood to the discovery of his gift as a storyteller and writer, David’s journey is by turns hilarious and tragic, but always full of life, colour and humanity. Comedy"
61404,Point Blank,6.623,416,Released,2010-11-08,0,84,False,/8z3rvlweelKK1HDwLFxUDC9Vv8K.jpg,16000000,http://www.pointblankmovie.com/,tt1545759,fr,À bout portant,"Samuel Pierret is a nurse who saves the wrong guy – a thief whose henchmen take Samuel's pregnant wife hostage to force him to spring their boss from the hospital. A race through the subways and streets of Paris ensues, and the body count rises. Can Samuel evade the cops and the criminal underground and deliver his beloved to safety?",10.896,/tt2UlArx3joZWBYctJehCGmHGZZ.jpg,A Desperate Man Is A Dangerous Thing,"Action, Thriller, Crime","LGM Productions, Gaumont, K.R. Productions, Nexus Factory, uFilm, TPS Star, Canal+, TF1 Films Production",France,French,"race against time, paris, france, hospital","Point Blank Samuel Pierret is a nurse who saves the wrong guy – a thief whose henchmen take Samuel's pregnant wife hostage to force him to spring their boss from the hospital. A race through the subways and streets of Paris ensues, and the body count rises. Can Samuel evade the cops and the criminal underground and deliver his beloved to safety? Action, Thriller, Crime"
18183,Like Water for Chocolate,7.269,415,Released,1992-04-16,21744201,105,False,/fi7gBF2nfIGWF9MuOhuEr6rkgBQ.jpg,2000000,http://www.miramax.com/movie/like-water-for-chocolate/,tt0103994,es,Como agua para chocolate,"Tita is passionately in love with Pedro, but her controlling mother forbids her from marrying him. When Pedro marries her sister, Tita throws herself into her cooking and discovers she can transfer her emotions through the food she prepares, infecting all who eat it with her intense heartbreak.",14.354,/itwUdMqLmPfhtGJ44hiDxkqZhiq.jpg,"In Tita's kitchen, ordinary spices become a recipe for passion.","Drama, Romance","Aviacsa, Cinevista",Mexico,"English, Spanish","jealousy, sibling relationship, chocolate, cooking, marriage, mexican revolution, wedding, single mother, magic realism","Like Water for Chocolate Tita is passionately in love with Pedro, but her controlling mother forbids her from marrying him. When Pedro marries her sister, Tita throws herself into her cooking and discovers she can transfer her emotions through the food she prepares, infecting all who eat it with her intense heartbreak. Drama, Romance"
532408,The Boogeyman,6.767,415,Released,2023-05-31,66978229,99,False,/AvSeU3ji59QLN2tfWXzVqI6hg8x.jpg,41900000,https://www.20thcenturystudios.com/movies/the-boogeyman,tt3427252,en,The Boogeyman,"Still reeling from the tragic death of their mother, a teenage girl and her younger sister find themselves plagued by a sadistic presence in their house and struggle to get their grieving father to pay attention before it’s too late.",184.621,/pYwZdnXVnVxAr7dx4MEK7tTK9gI.jpg,It's not real. It's not real. It's not real.,"Horror, Thriller, Mystery","21 Laps Entertainment, 20th Century Studios",United States of America,English,"based on novel or book, cliché","The Boogeyman Still reeling from the tragic death of their mother, a teenage girl and her younger sister find themselves plagued by a sadistic presence in their house and struggle to get their grieving father to pay attention before it’s too late. Horror, Thriller, Mystery"
326423,Barbershop: The Next Cut,6.298,415,Released,2016-04-15,55030051,112,False,/npqPlCpjdOErdbD1gJo8O5ejK76.jpg,20000000,https://www.warnerbros.com/barbershop-next-cut,tt3628584,en,Barbershop: The Next Cut,"To survive harsh economic times, Calvin and Angie have merged the barbershop and beauty salon into one business. The days of male bonding are gone as Eddie and the crew must now contend with sassy female co-workers and spirited clientele. As the battle of the sexes rages on, a different kind of conflict has taken over Chicago. Crime and gangs are on the rise, leaving Calvin worried about the fate of his son. Together, the friends come up with a bold plan to take back their beloved neighborhood.",10.53,/9mwzidlGgWfr2hcMWUKM86lOqdo.jpg,Everybody's back for a fresh cut,"Comedy, Drama","New Line Cinema, Cube Vision, Metro-Goldwyn-Mayer, Warner Bros. Pictures",United States of America,English,"chicago, illinois, street gang, sequel, inner city, barbershop, battle of the sexes, barber, hairstylist","Barbershop: The Next Cut To survive harsh economic times, Calvin and Angie have merged the barbershop and beauty salon into one business. The days of male bonding are gone as Eddie and the crew must now contend with sassy female co-workers and spirited clientele. As the battle of the sexes rages on, a different kind of conflict has taken over Chicago. Crime and gangs are on the rise, leaving Calvin worried about the fate of his son. Together, the friends come up with a bold plan to take back their beloved neighborhood. Comedy, Drama"
78383,Nurse 3-D,5.252,414,Released,2013-09-28,0,84,False,/80yOftetS775FT8uFc5taqkeznQ.jpg,10000000,http://nurse3dmovie.com,tt1913166,en,Nurse 3-D,"Abby Russell, a beautiful, dedicated nurse with a sinister side, has a secret life in which she targets and punishes dishonest men.",19.675,/3FSl2sSRsNuOVOJgX6HsmnM3gAo.jpg,Your pain is her pleasure.,"Horror, Thriller",Lionsgate,United States of America,English,"nurse, dark comedy, sexual murder, revenge, lesbian relationship, sexploitation, hospital","Nurse 3-D Abby Russell, a beautiful, dedicated nurse with a sinister side, has a secret life in which she targets and punishes dishonest men. Horror, Thriller"
11802,Space Chimps,4.831,414,Released,2008-06-25,64762724,81,False,/8mVTIFHZRTWVMhASQjltc3pVK60.jpg,37000000,http://www.spacechimpspower.com/,tt0482603,en,Space Chimps,Three chimps are sent into space to explore the possibility of alien life when an unmanned space shuttle crash lands on an uncharted planet.,12.466,/ecAKgzlt78OvEVpZURYYdSz8K5v.jpg,Go Bananas!,"Animation, Family, Adventure, Comedy, Science Fiction","Studiopolis, Vanguard Animation, Odyssey Entertainment, Starz Animation, Starz Media",United States of America,English,"space marine, chimp, space, chimpanzee, aftercreditsstinger","Space Chimps Three chimps are sent into space to explore the possibility of alien life when an unmanned space shuttle crash lands on an uncharted planet. Animation, Family, Adventure, Comedy, Science Fiction"
473149,Traffik,6.158,414,Released,2018-04-20,5132274,96,False,/mRayYRZaDLkDxngJ59fUNNMNybE.jpg,4000000,http://traffikofficial.com/,tt5670152,en,Traffik,"A couple off for a romantic weekend in the mountains are accosted by a biker gang. Alone in the mountains, Brea and John must defend themselves against the gang, who will stop at nothing to protect their secrets.",29.851,/jwsmeU8mYEP6GpxJ2sbCzc2MQmi.jpg,Refuse to Be a Victim,"Horror, Thriller","Hidden Empire Film Group, Lionsgate",United States of America,English,"small town, sheriff, husband wife relationship, corruption, fight, gas station, kidnapping, human trafficking, biker, flashback, murder, death, phone, traffik","Traffik A couple off for a romantic weekend in the mountains are accosted by a biker gang. Alone in the mountains, Brea and John must defend themselves against the gang, who will stop at nothing to protect their secrets. Horror, Thriller"
29426,Survival of the Dead,4.9,413,Released,2010-05-06,0,90,False,/my7iRgEZyvw7GO09vUJ06fe5oO3.jpg,4000000,http://magnetreleasing.com/survivalofthedead/,tt1134854,en,Survival of the Dead,"On an island off the coast of North America, local residents simultaneously fight a zombie epidemic while hoping for a cure to return their un-dead relatives back to their human state.",31.944,/abJiDooakUefaStfGBShm0I3ENc.jpg,Death isn't what it used to be.,"Horror, Drama, Comedy","Blank of the Dead Productions, Devonshire Productions, New Romero, Sudden Storm Productions","Canada, United States of America",English,"island, national guard, zombie, delaware","Survival of the Dead On an island off the coast of North America, local residents simultaneously fight a zombie epidemic while hoping for a cure to return their un-dead relatives back to their human state. Horror, Drama, Comedy"
271706,Big Fish & Begonia,7.4,413,Released,2016-07-08,84552250,101,False,/b5iPSqX6sRtR4JVPeaY5ecq7BJN.jpg,4531653,http://bigfishandbegoniamovie.com,tt1920885,zh,大鱼海棠,"Beyond the human realm, there is a magical race of beings who control the tides and the changing of the seasons. One of these beings, a young girl named Chun, seeks something more—she wants to experience the human world! At sixteen, she finally gets her chance and transforms into a dolphin in order to explore the world that has her fascinated. But she soon discovers that it's a dangerous place and nearly gets killed in a vortex. Luckily, her life is spared when a young boy sacrifices himself to save her. Moved by his kindness and courage, she uses magic to bring him back to life only to learn that this power comes at a serious price. On a new adventure, she’ll have to make her own sacrifices in order to protect his soul until it is ready to return to the human world.",13.413,/fRCdXh9MZutj1JJPZlUXMex6AuB.jpg,Two worlds. One destiny.,"Animation, Adventure, Fantasy","Studio Mir, Beijing Enlight Pictures, Horgos Coloroom Pictures",China,Mandarin,"self sacrifice, magic, ocean, supernatural, human animal relationship, romance, coming of age, adult animation, anime, non-human protagonist, animal transformation","Big Fish & Begonia Beyond the human realm, there is a magical race of beings who control the tides and the changing of the seasons. One of these beings, a young girl named Chun, seeks something more—she wants to experience the human world! At sixteen, she finally gets her chance and transforms into a dolphin in order to explore the world that has her fascinated. But she soon discovers that it's a dangerous place and nearly gets killed in a vortex. Luckily, her life is spared when a young boy sacrifices himself to save her. Moved by his kindness and courage, she uses magic to bring him back to life only to learn that this power comes at a serious price. On a new adventure, she’ll have to make her own sacrifices in order to protect his soul until it is ready to return to the human world. Animation, Adventure, Fantasy"
6341,Blue Thunder,6.1,413,Released,1983-02-05,42313354,110,False,/7YsZVB2SmDPHlc1tIdxt0fRPAar.jpg,22000000,https://www.sonypictures.com/movies/bluethunder,tt0085255,en,Blue Thunder,"Los Angeles, California. Officer Murphy, a veteran Metropolitan Police helicopter pilot suffering from severe trauma due to his harsh experiences during the Vietnam War, and Lymangood, his resourceful new partner, are tasked with testing an advanced and heavily armed experimental chopper known as Blue Thunder.",20.066,/9tdoGRA7FNCuj1zhKDNLWpab9v5.jpg,He's out there…,"Drama, Action, Thriller","Rastar Productions, Columbia Pictures",United States of America,English,"vietnam veteran, high technology, high tech surveillance, los angeles, california, co-workers relationship, helicopter pilot, prototype, boyfriend girlfriend relationship, police surveillance, traumatized man","Blue Thunder Los Angeles, California. Officer Murphy, a veteran Metropolitan Police helicopter pilot suffering from severe trauma due to his harsh experiences during the Vietnam War, and Lymangood, his resourceful new partner, are tasked with testing an advanced and heavily armed experimental chopper known as Blue Thunder. Drama, Action, Thriller"
354859,The Promise,6.952,413,Released,2016-12-02,12448676,133,False,/zwCOcCjSndbJme0sSMIeyrgVgRY.jpg,90000000,http://www.survivalpictures.org/the-promise/,tt4776998,en,The Promise,"Set during the last days of the Ottoman Empire, a love triangle develops between Mikael, a brilliant medical student, the beautiful and sophisticated artist Ana, and Chris, a renowned American journalist based in Paris.",22.418,/iDWer2VFikupdqDc7d5sxCWZ3gW.jpg,Empires fall. Love survives.,"History, Romance, Drama","Babieka Films, Wonderful Films, Survivor Pictures, Open Road Films","Spain, United States of America","Armenian, German, English, French","journalist, love triangle, artist, genocide, armenian genocide, medical student, ottoman empire","The Promise Set during the last days of the Ottoman Empire, a love triangle develops between Mikael, a brilliant medical student, the beautiful and sophisticated artist Ana, and Chris, a renowned American journalist based in Paris. History, Romance, Drama"
84105,Frenemies,5.859,412,Released,2012-01-13,0,86,False,/ikL5OZJxQv4Fe4gpDbjYlqAwcGN.jpg,0,http://tv.disney.go.com/disneychannel/originalmovies/frenemies/,tt1865368,en,Frenemies,"Zendaya and Bella Thorne, who play Rocky and CeCe in hit Disney Channel series Shake It Up, star in this Disney Channel Original Movie. Three pairs of friends relationships go from good to bad and back again. Several couple fall out over girls, boys and work. Can all these couples settle their differences and be friends again?",12.077,/cfEUQG5Jv5SHVgq6pPfybS57ORO.jpg,Geek vs Chic. Beauty vs Beast. Downtown vs Uptown. What happens when three sets of BFF's become enemies?,"Drama, Family, TV Movie, Comedy","Alloy Entertainment, Coin Flip Productions, Disney Branded Television","Canada, United States of America",English,"high school, based on novel or book, teen comedy, multiple storylines, woman director","Frenemies Zendaya and Bella Thorne, who play Rocky and CeCe in hit Disney Channel series Shake It Up, star in this Disney Channel Original Movie. Three pairs of friends relationships go from good to bad and back again. Several couple fall out over girls, boys and work. Can all these couples settle their differences and be friends again? Drama, Family, TV Movie, Comedy"
2771,American Splendor,7.165,412,Released,2003-08-15,6003587,101,False,/kx7rlqkKAkGOk23ARUReec0c8Ad.jpg,2000000,http://www.newline.com/properties/americansplendor.html,tt0305206,en,American Splendor,An original mix of fiction and reality illuminates the life of comic book hero everyman Harvey Pekar.,7.305,/3Cuher0ibSga1as9OtZe50UcXxj.jpg,Ordinary life is pretty complex stuff,"Comedy, Drama",Good Machine,United States of America,English,"biography, based on comic, v.a. hospital, junk sale, jellybean, greeting card, file clerk, garage sale, comic book art, neurotic, woman director","American Splendor An original mix of fiction and reality illuminates the life of comic book hero everyman Harvey Pekar. Comedy, Drama"
807196,Boiling Point,7.234,412,Released,2021-07-05,0,92,False,/he0XbwtxDiRnPERvboWMkvXFdAJ.jpg,0,https://boilingpointfilm.co.uk/,tt11127680,en,Boiling Point,A head chef balances multiple personal and professional crises at a popular restaurant in London.,22.517,/wPksyah6NboJAUrT6o6hAGiL2pV.jpg,There is no room for mistakes.,"Drama, Thriller","Ascendant Films, Burton Fox Films, Three Little Birds Pictures, Matriarch Productions, White Hot Productions, Alpine Films, Bromantics, Insight Media Fund, Urban Way Productions, The Electric Shadow Company",United Kingdom,English,"depression, london, england, waitress, restaurant, bartender, stress, addiction, alcoholism, chef, food critic, mental health, christmas, one take, fine dining, kitchen, based on short film, cuisine","Boiling Point A head chef balances multiple personal and professional crises at a popular restaurant in London. Drama, Thriller"
573699,White Snake,7.7,411,Released,2019-01-11,61631776,99,False,/jIAyjJMrEIDjojxQDdZemDwqr82.jpg,11936735,https://gkids.com/films/white-snake/,tt9288776,zh,白蛇：缘起,"One day a young woman named Blanca is saved by Xuan, a snake catcher from a nearby village. She has lost her memory, and together they go on a journey to discover her real identity, developing deeper feelings for one another along the way. But as they learn more about her past, they uncover a darker plot of supernatural forces vying for power, with the fate of the world hanging in the balance.",22.89,/9nxs7YlmGERa9dQbRPZXopfcp51.jpg,The legend begins,"Romance, Animation, Fantasy","Light Chaser Animation Studios, Beijing Joy Pictures, Tianjin Maoyan Weying Media, Zhejiang Hengdian Film Production, Beijing Jinyi Jiayi Film Distribution, Beijing Dadi Century, Warner Bros. Pictures",China,Mandarin,"assassin, china, emperor, love, dragon, poverty, adult animation, ancient, anime, cartoon snake","White Snake One day a young woman named Blanca is saved by Xuan, a snake catcher from a nearby village. She has lost her memory, and together they go on a journey to discover her real identity, developing deeper feelings for one another along the way. But as they learn more about her past, they uncover a darker plot of supernatural forces vying for power, with the fate of the world hanging in the balance. Romance, Animation, Fantasy"
46929,Fun and Fancy Free,6.356,411,Released,1947-09-27,0,73,False,/gcLCXH7ZTr3Yk2JG1u7cXb7p1vy.jpg,0,https://movies.disney.com/fun-fancy-free,tt0039404,en,Fun and Fancy Free,"Jiminy Cricket hosts two Disney animated shorts: Bongo about a circus bear escaping to the wild, and Mickey and the Beanstalk, a take on the famous fairy tale.",19.637,/lmc6Ge5GuSj7sLkkLHyuZpuI8Ii.jpg,It’s Got That DISNEY MAGIC!,"Animation, Music",Walt Disney Productions,United States of America,English,"circus, fairy tale, love, bear, puppetry, beanstalk, golden harp, based on fairy tale, giant, ventriloquism, live action and animation","Fun and Fancy Free Jiminy Cricket hosts two Disney animated shorts: Bongo about a circus bear escaping to the wild, and Mickey and the Beanstalk, a take on the famous fairy tale. Animation, Music"
294795,The 9th Life of Louis Drax,6.388,411,Released,2016-09-01,0,108,False,/8KFAnl84oi6QSjFDCIGFgZPiOph.jpg,0,http://www.louis-drax-movie.com/,tt3991412,en,The 9th Life of Louis Drax,A psychologist who begins working with a young boy who has suffered a near-fatal fall finds himself drawn into a mystery that tests the boundaries of fantasy and reality.,8.998,/j4aI8CTYQouE98IlYsEZim06yyx.jpg,A mystery beyond reality.,"Fantasy, Mystery, Thriller, Drama","Fire Axe Pictures, Brightlight Pictures, Blank Tape","Canada, United Kingdom, United States of America",English,"based on novel or book, sixth sense, accident","The 9th Life of Louis Drax A psychologist who begins working with a young boy who has suffered a near-fatal fall finds himself drawn into a mystery that tests the boundaries of fantasy and reality. Fantasy, Mystery, Thriller, Drama"
429450,Pandora,7.588,411,Released,2016-12-07,30169000,136,False,/yc8Fl1P5aQwBHEAtB49MO9fpjmw.jpg,13938145,https://www.netflix.com/title/80158577,tt6302160,ko,판도라,"When an earthquake hits a Korean village housing a run-down nuclear power plant, a man risks his life to save the country from imminent disaster.",14.536,/elTrkTm5GjynK3H26cpOZsWDYjy.jpg,We knew this day would come.,"Thriller, Drama, Action","Next Entertainment World, CAC Entertainment",South Korea,Korean,"small town, corruption, panic, earthquake, nuclear power plant, tragedy, disaster, explosion, tearjerker, nuclear fallout, nuclear catastrophe, busan, south korea, south korea","Pandora When an earthquake hits a Korean village housing a run-down nuclear power plant, a man risks his life to save the country from imminent disaster. Thriller, Drama, Action"
177699,Alan Partridge: Alpha Papa,6.665,411,Released,2013-07-24,9800000,90,False,/jZbenMUxHMCMAssc0VPP1Dw5Mdt.jpg,4000000,http://alanpartridge-alphapapa.com,tt0469021,en,Alan Partridge: Alpha Papa,"When famous DJ Alan Partridge’s radio station is taken over by a new media conglomerate, it sets in motion a chain of events which see Alan having to work with the police to defuse a potentially violent siege.",10.148,/zsfNVz1ZualTDQinvL2Em61WyNp.jpg,12 hostages. 24 hours. 1 Partridge.,Comedy,"BFI, BBC Film, StudioCanal, Baby Cow Productions","France, United Kingdom",English,"hostage, radio station, disc jockey, hostage situation, radio broadcast, norfolk, laid off","Alan Partridge: Alpha Papa When famous DJ Alan Partridge’s radio station is taken over by a new media conglomerate, it sets in motion a chain of events which see Alan having to work with the police to defuse a potentially violent siege. Comedy"
489064,3 from Hell,5.804,411,Released,2019-09-16,2295825,115,False,/mDojtDx8YkrhFibz477SNLkzQf4.jpg,3000000,http://threefromhell.com/,tt8134742,en,3 from Hell,"After barely surviving a furious shootout with the police, Baby Firefly, Otis Driftwood and Captain Spaulding are behind bars. But pure evil cannot be contained. Teaming up with Otis’ half-brother Winslow, the demented Firefly clan escape to unleash a whole new wave of murder, madness and mayhem.",14.711,/nH6ZuEl0H9ZocqKItByG8ECsZsp.jpg,The Evil Returns,"Drama, Horror, Crime","Lionsgate, Capital Arts Entertainment, Spookshow International",United States of America,"Spanish, English","prisoner, sadism, clown, sequel, murder, death, firefly, rejects","3 from Hell After barely surviving a furious shootout with the police, Baby Firefly, Otis Driftwood and Captain Spaulding are behind bars. But pure evil cannot be contained. Teaming up with Otis’ half-brother Winslow, the demented Firefly clan escape to unleash a whole new wave of murder, madness and mayhem. Drama, Horror, Crime"
565716,American Factory,7.161,410,Released,2019-08-21,0,110,False,/vzmUkbi07g2dKVL6YCr8FX3LFgn.jpg,0,https://www.netflix.com/title/81090071,tt9351980,en,American Factory,"In post-industrial Ohio, a Chinese billionaire opens a new factory in the husk of an abandoned General Motors plant, hiring two thousand blue-collar Americans. Early days of hope and optimism give way to setbacks as high-tech China clashes with working-class America.",8.017,/7jH3dQOJ3CHMrp9tWsI3rRCDiaD.jpg,Cultures collide. Hope survives.,Documentary,"Higher Ground Productions, Participant, Field of Vision",United States of America,"Mandarin, English","factory worker, culture clash, ohio, chinese, american, blue collar worker, manufacturing plant, labor rights","American Factory In post-industrial Ohio, a Chinese billionaire opens a new factory in the husk of an abandoned General Motors plant, hiring two thousand blue-collar Americans. Early days of hope and optimism give way to setbacks as high-tech China clashes with working-class America. Documentary"
444902,Dirty Dancing,5.539,410,Released,2017-05-24,0,130,False,/jyf7bNJs4CpZMwoeyo3RbbVtA9r.jpg,6000000,http://abc.go.com/shows/dirty-dancing,tt5262792,en,Dirty Dancing,"Spending the summer at a Catskills resort with her family, Frances ""Baby"" Houseman falls in love with the camp's dance instructor, Johnny Castle, and nothing is ever the same for anyone in the Houseman family.",13.878,/itjxxb8I1TfK1H3TGvrs5aJDM9a.jpg,A musical re-imagining,"Drama, Romance",Lionsgate Television,United States of America,English,"musical, remake, catskills, 1960s, re-imagining","Dirty Dancing Spending the summer at a Catskills resort with her family, Frances ""Baby"" Houseman falls in love with the camp's dance instructor, Johnny Castle, and nothing is ever the same for anyone in the Houseman family. Drama, Romance"
611291,Bring the Soul: The Movie,8.444,410,Released,2019-08-07,0,105,False,/nQRTynJcXF5GRcyEHF09yZIuQ7F.jpg,0,https://www.bringthesoulthemovie.com/,tt10545076,ko,브링 더 소울: 더 무비,"A glimpse into K-pop group BTS’ world away from the stage, featuring intimate group discussions alongside spectacular concert performances from their world tour.",10.663,/7x5CguA0MxHqbSjhi14UEuK7c95.jpg,"Forever, we are young.","Music, Documentary","Big Hit Entertainment, The Walt Disney Company Korea",South Korea,Korean,"k-pop, idol group","Bring the Soul: The Movie A glimpse into K-pop group BTS’ world away from the stage, featuring intimate group discussions alongside spectacular concert performances from their world tour. Music, Documentary"
718633,Bruised,6.928,408,Released,2020-09-12,0,129,False,/5BiKWM5VyNWz42vU3CpCgt4xHNk.jpg,11000000,https://www.netflix.com/title/81043365,tt8310474,en,Bruised,"Jackie Justice is a mixed martial arts fighter who leaves the sport in disgrace. Down on her luck and simmering with rage and regret years after the fight, she's coaxed into a brutal underground fight by her manager and boyfriend Desi and grabs the attention of a fight league promoter who promises Jackie a life back in the Octagon. But the road to redemption becomes unexpectedly personal when Manny - the son she gave up as an infant - shows up at her doorstep. A triumphant story of a fighter who reclaims her power, in and out of the ring, when everyone has counted her out",11.101,/axibOQF9QnThrr8M37ufAYurP4R.jpg,It's not a second chance. It's a last chance.,Drama,"Romulus Entertainment, Entertainment 360, Rhea Films, Thunder Road, Aloe Entertainment, Bohemia Media, Head Gear Films, Metrol Technology, Hercules Film Fund","United Kingdom, United States of America",English,"sports, woman director","Bruised Jackie Justice is a mixed martial arts fighter who leaves the sport in disgrace. Down on her luck and simmering with rage and regret years after the fight, she's coaxed into a brutal underground fight by her manager and boyfriend Desi and grabs the attention of a fight league promoter who promises Jackie a life back in the Octagon. But the road to redemption becomes unexpectedly personal when Manny - the son she gave up as an infant - shows up at her doorstep. A triumphant story of a fighter who reclaims her power, in and out of the ring, when everyone has counted her out Drama"
628917,An American Pickle,5.707,408,Released,2020-07-26,0,89,False,/3H1yUIL1KxIuIMRwNMSL9cvifby.jpg,0,https://www.hbomax.com/an-american-pickle,tt9059704,en,An American Pickle,"An immigrant worker at a pickle factory is accidentally preserved for 100 years and wakes up in modern day Brooklyn. He learns his only surviving relative is his great grandson, a computer coder who he can’t connect with.",10.055,/8ziUp2q71vCmMgYY2MRCwI3mSs5.jpg,A story of self preservation,"Comedy, Drama","Point Grey Pictures, Gravitational Productions, Warner Max, Sony Pictures",United States of America,"Hebrew, English, Yiddish","immigrant, time travel, jewish american, brooklyn, new york city, duringcreditsstinger, jewish culture, jewish family, yiddish language, pickle","An American Pickle An immigrant worker at a pickle factory is accidentally preserved for 100 years and wakes up in modern day Brooklyn. He learns his only surviving relative is his great grandson, a computer coder who he can’t connect with. Comedy, Drama"
140870,Minuscule: Valley of the Lost Ants,6.957,408,Released,2013-11-17,30000000,89,False,/yCXnHZ17wq5ac07OHTFkkvgCF13.jpg,19700000,http://www.minuscule.com/en/pages/home,tt2368672,fr,Minuscule - La vallée des fourmis perdues,"In a peaceful little clearing, the remains of a hastily abandoned picnic sparks a battle between two tribes of ants. A bold young ladybug finds himself caught in the middle. He befriends the leader of the black ants, Mandible, and helps him save the anthill from the assault of the terrible red ant warriors, led by the fearful Butor. A fantastic journey at ground level.",12.443,/tk4kHoeXx0i7TROwiOrcSEtHOEl.jpg,An Epic Adventure At Ground Level.,"Animation, Adventure, Family","Nozon, Futurikon, Entre Chien et Loup, Futurikon Production II, Mollywood","Belgium, France",French,"picnic, ant, fictional war, nature, ladybug, woman director","Minuscule: Valley of the Lost Ants In a peaceful little clearing, the remains of a hastily abandoned picnic sparks a battle between two tribes of ants. A bold young ladybug finds himself caught in the middle. He befriends the leader of the black ants, Mandible, and helps him save the anthill from the assault of the terrible red ant warriors, led by the fearful Butor. A fantastic journey at ground level. Animation, Adventure, Family"
330112,Ashby,6.206,408,Released,2015-04-19,4631,102,False,/21IMO1CC5V6VuHoM7MSg3pr61DA.jpg,0,https://www.bankside-films.com/films/ashby,tt3774466,en,Ashby,"When new kid in town Ed Wallis is given an assignment to interview an older person, he turns to his mysterious neighbor, Ashby Holt for help.  That new connection leads to unexpected journeys for both of them, as Ashby – who turns out to be a retired CIA assassin – deals with a terminal prognosis, and Ed deals with adjusting to life with his newly single mom and developing relationship with a brainy classmate, Eloise.",7.752,/hQDEvfqoYD33JnMWKccVDeWOkVG.jpg,Life is about knowing how to take a hit.,"Drama, Romance, Comedy","Metrol Technology, Head Gear Films, Langley Park Productions, Kreo Films FZ",United States of America,English,"assassin, cia, romance, neighbor, retired, classmate","Ashby When new kid in town Ed Wallis is given an assignment to interview an older person, he turns to his mysterious neighbor, Ashby Holt for help.  That new connection leads to unexpected journeys for both of them, as Ashby – who turns out to be a retired CIA assassin – deals with a terminal prognosis, and Ed deals with adjusting to life with his newly single mom and developing relationship with a brainy classmate, Eloise. Drama, Romance, Comedy"
14748,Boy A,7.083,408,Released,2007-10-28,1200398,102,False,/bBT7Sc6n26n69a2EWYcAYiHeWIn.jpg,0,http://www.boyamovie.info/,tt1078188,en,Boy A,"Freed after a lengthy term in a juvenile detention center, convicted child killer Jack Burridge (Andrew Garfield) finds work as a deliveryman and begins dating co-worker Michelle (Katie Lyons). While out on the road one day, the young Englishman notices a distressed child, and, after reuniting the girl with her family, becomes a local celebrity. But, when a local newspaper unearths his past, Jack must cope with the anger of citizens who fear for the safety of their children.",7.526,/dfX5bbDmOpqiMge49W5wjUPrUz0.jpg,Who decides who gets a second chance?,"Crime, Drama",cuba pictures production,United Kingdom,English,"child abuse, rape, based on novel or book, parent child relationship, rehabilitation, based on true story, coming of age, criminal, incest, childhood, haunted by the past, moral dilemma, violent youth","Boy A Freed after a lengthy term in a juvenile detention center, convicted child killer Jack Burridge (Andrew Garfield) finds work as a deliveryman and begins dating co-worker Michelle (Katie Lyons). While out on the road one day, the young Englishman notices a distressed child, and, after reuniting the girl with her family, becomes a local celebrity. But, when a local newspaper unearths his past, Jack must cope with the anger of citizens who fear for the safety of their children. Crime, Drama"
